id,PMID,gender,age
SRR4408179,27133167,female,0
SRR4408181,27133167,male,0
SRR4408184,27133167,male,0
SRR4408187,27133167,male,1
SRR4408188,27133167,male,0
SRR4408191,27133167,male,0
SRR4408195,27133167,male,0
SRR4408198,27133167,male,2
SRR4408201,27133167,male,0
SRR4408203,27133167,female,0
SRR4408204,27133167,male,0
SRR4408205,27133167,male,0
SRR4408207,27133167,female,0
SRR4408210,27133167,female,0
SRR4408212,27133167,female,0
SRR4408213,27133167,female,0
SRR4408214,27133167,female,0
SRR4408215,27133167,male,1
SRR4408217,27133167,female,2
SRR4408219,27133167,male,1
SRR4408223,27133167,male,1
SRR4408224,27133167,female,1
SRR4408227,27133167,male,1
SRR4408231,27133167,male,1
SRR4408237,27133167,male,1
SRR4408243,27133167,male,1
SRR4408257,27133167,female,3
SRR4408269,27133167,male,0
SRR4408270,27133167,female,1
SRR4408274,27133167,female,1
SRR4408277,27133167,female,1
SRR4408278,27133167,female,0
SRR4408282,27133167,female,1
SRR4408283,27133167,male,1
SRR4408287,27133167,female,1
SRR4408293,27133167,male,2
SRR5763445,,,
SRR5763446,,,
SRR5763447,,,
SRR5763448,,,
SRR5763449,,,
SRR5763450,,,
SRR5763451,,,
SRR5763452,,,
SRR5763453,,,
SRR5763454,,,
SRR5763455,,,
SRR5763456,,,
SRR5763457,,,
SRR5763458,,,
SRR5763459,,,
SRR5763460,,,
SRR5763461,,,
SRR5763462,,,
SRR5763463,,,
SRR5763464,,,
SRR5763465,,,
SRR5763466,,,
SRR5763467,,,
SRR5763468,,,
SRR5763469,,,
SRR5763470,,,
SRR5763471,,,
SRR5763472,,,
SRR5763473,,,
SRR5763474,,,
SRR5763475,,,
SRR5763476,,,
SRR5763477,,,
SRR5763478,,,
SRR5763479,,,
SRR5763480,,,
SRR5763481,,,
SRR5763482,,,
SRR5763483,,,
SRR5763484,,,
SRR8180446,31607556,female,27
SRR8180447,31607556,female,25
SRR8180448,31607556,female,22
SRR8180449,31607556,female,25
SRR8180450,31607556,female,25
SRR8784353,31607556,female,28
SRR8784354,31607556,female,0
SRR8784355,31607556,male,1
SRR8784356,31607556,female,26
SRR8784357,31607556,female,0
SRR8784358,31607556,female,40
SRR8784359,31607556,male,0
SRR8784360,31607556,female,30
SRR8784361,31607556,female,0
SRR8784362,31607556,female,26
SRR8784363,31607556,female,1
SRR8784364,31607556,female,37
SRR8784365,31607556,female,3
SRR8784366,31607556,male,1
SRR8784367,31607556,female,1
SRR8784368,31607556,female,22
SRR8784369,31607556,male,0
SRR8784370,31607556,female,28
SRR8784371,31607556,male,0
SRR8784372,31607556,male,1
SRR8784373,31607556,,0
SRR8784374,31607556,female,30
SRR8784375,31607556,female,0
SRR8784376,31607556,male,2
SRR8784377,31607556,female,27
SRR8784378,31607556,female,35
SRR8784379,31607556,female,
SRR8784380,31607556,female,4
SRR8784381,31607556,female,27
SRR8784382,31607556,female,0
SRR8784383,31607556,female,45
SRR8784384,31607556,female,42
SRR8784385,31607556,female,0
SRR8784386,31607556,female,0
SRR8784387,31607556,female,30
SRR8784388,31607556,female,2
SRR8784389,31607556,female,3
SRR8784390,31607556,female,25
SRR8784391,31607556,female,25
SRR8784392,31607556,,1
SRR8784393,31607556,male,2
SRR8784394,31607556,male,1
SRR8784395,31607556,female,28
SRR8784396,31607556,male,0
SRR8784397,31607556,male,1
SRR8791364,31607556,,15
SRR8791365,31607556,,40
SRR8791366,31607556,,41
SRR8791367,31607556,,34
SRR8791368,31607556,,6
SRR8791369,31607556,,7
SRR8791370,31607556,,36
SRR8791371,31607556,,45
SRR8791372,31607556,,7
SRR8791373,31607556,,9
SRR8791374,31607556,,10
SRR8791375,31607556,,34
SRR8791376,31607556,,31
SRR8791377,31607556,,0
SRR8791378,31607556,,3
SRR8791379,31607556,,5
SRR8791380,31607556,,6
SRR8791381,31607556,,7
SRR8791382,31607556,,25
SRR8791383,31607556,,41
SRR8791384,31607556,,24
SRR8791385,31607556,,31
SRR8791386,31607556,,20
SRR8791387,31607556,,34
SRR8791388,31607556,,12
SRR8791389,31607556,,7
SRR8791390,31607556,,6
SRR8791391,31607556,,38
SRR8791392,31607556,,43
SRR8791393,31607556,,12
SRR8791394,31607556,,10
SRR8791395,31607556,,3
SRR8791396,31607556,,31
SRR8791397,31607556,,34
SRR8791398,31607556,,28
SRR8791399,31607556,,1
SRR8791400,31607556,,28
SRR8791401,31607556,,24
SRR8791402,31607556,,5
SRR8791403,31607556,,7
SRR8791404,31607556,,33
SRR8791405,31607556,,34
SRR8791406,31607556,,5
SRR8791407,31607556,,
SRR8803176,31607556,,20
SRR8803177,31607556,,30
SRR8803178,31607556,,24
SRR8803179,31607556,,25
SRR8803180,31607556,,15
SRR8803181,31607556,,34
SRR8803182,31607556,,21
SRR8803183,31607556,,3
SRR8803184,31607556,,12
SRR8803185,31607556,,28
SRR8803186,31607556,,12
SRR8803187,31607556,,31
SRR8803188,31607556,,30
SRR8803189,31607556,,24
SRR8803190,31607556,,3
SRR8803191,31607556,,9
SRR8803192,31607556,,20
SRR8803193,31607556,,22
SRR8803194,31607556,,31
SRR8803195,31607556,,18
SRR8803196,31607556,,31
SRR8803197,31607556,,20
SRR8803198,31607556,,61
SRR8803199,31607556,,36
SRR8803200,31607556,,9
SRR8803201,31607556,,9
SRR8803202,31607556,,15
SRR8803203,31607556,,12
SRR8803204,31607556,,14
SRR8803205,31607556,,5
SRR8803206,31607556,,34
SRR8803207,31607556,,20
SRR8803208,31607556,,3
SRR8803209,31607556,,25
SRR8803210,31607556,,3
SRR8803211,31607556,,14
SRR8803212,31607556,,7
SRR8803213,31607556,,27
SRR8803214,31607556,,28
SRR8803215,31607556,,25
SRR8803216,31607556,,20
SRR8803217,31607556,,5
SRR8803218,31607556,,28
SRR8803219,31607556,,9
SRR8803220,31607556,,9
SRR8803221,31607556,,9
SRR8803222,31607556,,20
SRR8803223,31607556,,3
SRR8803224,31607556,,30
SRR8803225,31607556,,45
SRR8803226,31607556,,28
SRR8803227,31607556,,28
SRR8803228,31607556,,5
SRR8803229,31607556,,40
SRR8803230,31607556,,5
SRR8803231,31607556,,0
SRR8803232,31607556,,1
SRR8803233,31607556,,7
SRR8803234,31607556,,25
SRR8803235,31607556,,18
SRR8803236,31607556,,40
SRR8803237,31607556,,34
SRR8803238,31607556,,5
SRR8803239,31607556,,47
SRR8803240,31607556,,33
SRR8803241,31607556,,15
SRR8803242,31607556,,12
SRR8803243,31607556,,7
ERR1293500,,,
ERR1293504,,,
ERR1293508,,,
ERR1293512,,,
ERR1293516,,,
ERR1293520,,,
ERR1293524,,,
ERR1293528,,,
ERR1293532,,,
ERR1293536,,,
ERR1293540,,,
ERR1293544,,,
ERR1293548,,,
ERR1293552,,,
ERR1293556,,,
ERR1293560,,,
ERR1293564,,,
ERR1293568,,,
ERR1293572,,,
ERR1293576,,,
ERR1293580,,,
ERR1293584,,,
ERR1293588,,,
ERR1293592,,,
ERR1293596,,,
ERR1293600,,,
ERR1293604,,,
ERR1293608,,,
ERR1293612,,,
ERR1293617,,,
ERR1293621,,,
ERR1293625,,,
ERR1293629,,,
ERR1293633,,,
ERR1293637,,,
ERR1293641,,,
ERR1293645,,,
ERR1293649,,,
ERR1293653,,,
ERR1293657,,,
ERR1293661,,,
ERR1293665,,,
ERR1293669,,,
ERR1293673,,,
ERR1293677,,,
ERR1293681,,,
ERR1293685,,,
ERR1293689,,,
ERR1293693,,,
ERR1293697,,,
ERR1293701,,,
ERR1293705,,,
ERR1293709,,,
ERR1293713,,,
ERR1293717,,,
ERR1293721,,,
ERR1293725,,,
ERR1293729,,,
ERR1293733,,,
ERR1293737,,,
ERR1293741,,,
ERR1293745,,,
ERR1293749,,,
ERR1293753,,,
ERR1293757,,,
ERR1293761,,,
ERR1293765,,,
ERR1293769,,,
ERR1293773,,,
ERR1293777,,,
ERR1293781,,,
ERR1293785,,,
ERR1293789,,,
ERR1293793,,,
ERR1293797,,,
ERR1293801,,,
ERR1293805,,,
ERR1293809,,,
ERR1293813,,,
ERR1293817,,,
ERR1293821,,,
ERR1293825,,,
ERR1293829,,,
ERR1293833,,,
ERR1293837,,,
ERR1293841,,,
ERR1293845,,,
ERR1293849,,,
ERR1293853,,,
ERR1293857,,,
ERR1293861,,,
ERR1293865,,,
ERR1293869,,,
ERR1293873,,,
ERR1293877,,,
ERR1293881,,,
ERR1293885,,,
ERR1293889,,,
ERR1293893,,,
ERR1293897,,,
ERR1293901,,,
ERR1293905,,,
ERR1293909,,,
ERR1293913,,,
ERR1293917,,,
ERR1293921,,,
ERR1293925,,,
ERR1293929,,,
ERR1293933,,,
ERR1293937,,,
ERR2726404,30936547,male,45
ERR2726405,30936547,female,62
ERR2726406,30936547,male,74
ERR2726407,30936547,female,59
ERR2726408,30936547,female,59
ERR2726409,30936547,female,62
ERR2726410,30936547,female,63
ERR2726414,30936547,female,85
ERR2726418,30936547,male,80
ERR2726419,30936547,female,50
ERR2726420,30936547,male,61
ERR2726421,30936547,female,59
ERR2726422,30936547,male,50
ERR2726426,30936547,male,81
ERR2726427,30936547,female,55
ERR2726428,30936547,male,73
ERR2726429,30936547,male,45
ERR2726430,30936547,male,51
ERR2726431,30936547,female,48
ERR2726432,30936547,male,64
ERR2726433,30936547,male,75
ERR2726434,30936547,female,57
ERR2726435,30936547,male,64
ERR2726436,30936547,female,60
ERR2726440,30936547,male,61
ERR2726441,30936547,female,29
ERR2726442,30936547,male,44
ERR2726443,30936547,male,76
ERR2726444,30936547,male,56
ERR2726445,30936547,male,53
ERR2726446,30936547,female,61
ERR2726447,30936547,male,67
ERR2726448,30936547,female,67
ERR2726449,30936547,male,53
ERR2726450,30936547,male,75
ERR2726451,30936547,female,53
ERR2726452,30936547,male,41
ERR2726456,30936547,male,61
ERR2726457,30936547,male,46
ERR2726458,30936547,male,64
ERR2726459,30936547,female,63
ERR2726460,30936547,male,75
ERR2726461,30936547,male,50
ERR2726462,30936547,male,65
ERR2726463,30936547,male,79
ERR2726470,30936547,male,81
ERR2726471,30936547,male,61
ERR2726472,30936547,female,75
ERR2726473,30936547,female,57
ERR2726474,30936547,male,66
ERR2726475,30936547,male,64
ERR2726479,30936547,female,61
ERR2726483,30936547,female,63
ERR2726484,30936547,female,50
ERR2726485,30936547,female,64
ERR2726486,30936547,male,73
ERR2726487,30936547,female,64
ERR2726488,30936547,female,56
ERR2726492,30936547,female,60
ERR2726493,30936547,female,58
ERR2726497,30936547,male,60
ERR2726498,30936547,female,57
ERR2726499,30936547,male,48
ERR2726500,30936547,female,53
ERR2726501,30936547,female,62
ERR2726502,30936547,female,60
ERR2726503,30936547,female,60
ERR2726504,30936547,female,69
ERR2726505,30936547,male,28
ERR2726506,30936547,female,54
ERR2726510,30936547,male,52
ERR2726511,30936547,female,51
ERR2726512,30936547,female,58
ERR2726516,30936547,female,66
ERR2726517,30936547,female,45
ERR2726521,30936547,male,84
ERR2726525,30936547,male,73
ERR2726526,30936547,female,59
ERR2726530,30936547,male,59
ERR2726531,30936547,male,37
ERR2726532,30936547,male,39
ERR2726533,30936547,male,70
ERR911953,27818083,female,62
ERR911954,27818083,female,50
ERR911955,27818083,female,50
ERR911956,27818083,female,65
ERR911957,27818083,female,67
ERR911958,27818083,female,56
ERR911959,27818083,female,56
ERR911960,27818083,female,53
ERR911961,27818083,female,53
ERR911962,27818083,female,49
ERR911963,27818083,female,73
ERR911964,27818083,female,73
ERR911965,27818083,female,61
ERR911966,27818083,female,61
ERR911967,27818083,female,59
ERR911968,27818083,female,59
ERR911969,27818083,female,60
ERR911970,27818083,female,63
ERR911971,27818083,female,66
ERR911972,27818083,female,73
ERR911973,27818083,female,73
ERR911974,27818083,female,64
ERR911975,27818083,female,64
ERR911976,27818083,female,69
ERR912073,27818083,female,65
ERR912074,27818083,female,65
ERR912075,27818083,female,72
ERR912076,27818083,female,72
ERR912077,27818083,female,49
ERR912078,27818083,female,61
ERR912079,27818083,female,68
ERR912080,27818083,female,68
ERR912081,27818083,female,54
ERR912123,27818083,female,65
ERR912124,27818083,female,42
ERR912125,27818083,female,42
ERR912126,27818083,female,67
ERR912127,27818083,female,61
ERR912128,27818083,female,63
ERR912129,27818083,female,66
ERR912130,27818083,female,54
ERR912131,27818083,female,69
ERR912182,27818083,female,62
SRR2565533,,,
SRR2565534,,,
SRR2565535,,,
SRR2565536,,,
SRR2565537,,,
SRR2565538,,,
SRR2565539,,,
SRR2565540,,,
SRR2565541,,,
SRR2565542,,,
SRR2565543,,,
SRR2565544,,,
SRR2565545,,,
SRR2565546,,,
SRR2565547,,,
SRR2565548,,,
SRR2565549,,,
SRR2565550,,,
SRR2565551,,,
SRR2565552,,,
SRR2565553,,,
SRR2565554,,,
SRR2565555,,,
SRR2565556,,,
SRR2565557,,,
SRR2565558,,,
SRR2565559,,,
SRR2565579,,,
SRR2565597,,,
SRR2565617,,,
SRR2565618,,,
SRR2565619,,,
SRR2565620,,,
SRR2565621,,,
SRR2565646,,,
SRR2565647,,,
SRR2565687,,,
SRR2565714,,,
SRR2565715,,,
SRR2565717,,,
SRR2565742,,,
SRR2565743,,,
SRR2565744,,,
SRR2565770,,,
SRR2565790,,,
SRR2565811,,,
SRR2565812,,,
SRR2565813,,,
SRR2565814,,,
SRR2565815,,,
SRR2565816,,,
SRR2565817,,,
SRR2565818,,,
SRR2565819,,,
SRR2565822,,,
SRR2565824,,,
SRR2565825,,,
SRR2565826,,,
SRR2565827,,,
SRR2565828,,,
SRR2565829,,,
SRR2565830,,,
SRR2565831,,,
SRR2565832,,,
SRR2565833,,,
SRR2565834,,,
SRR2565835,,,
SRR2565836,,,
SRR2565837,,,
SRR2565838,,,
SRR2565839,,,
SRR2565840,,,
SRR2565841,,,
SRR2565842,,,
SRR2565843,,,
SRR2565844,,,
SRR2565845,,,
SRR2565846,,,
SRR2565847,,,
SRR2565849,,,
SRR2565850,,,
SRR2565921,,,
SRR2565922,,,
SRR2565923,,,
SRR2565924,,,
SRR2565925,,,
SRR2565926,,,
SRR2565927,,,
SRR2565928,,,
SRR2565929,,,
SRR2565930,,,
SRR2565931,,,
SRR2565932,,,
SRR2565933,,,
SRR2565934,,,
SRR2565935,,,
SRR2565936,,,
SRR2565937,,,
SRR2565938,,,
SRR2565939,,,
SRR2565941,,,
SRR2565942,,,
SRR2565943,,,
SRR2565944,,,
SRR2565945,,,
SRR2565946,,,
SRR2565947,,,
SRR2565949,,,
SRR2565950,,,
SRR2565951,,,
SRR2565952,,,
SRR2565953,,,
SRR2565954,,,
SRR2565955,,,
SRR2565956,,,
SRR2565957,,,
SRR2565958,,,
SRR2565959,,,
SRR2565960,,,
SRR2565961,,,
SRR2565963,,,
SRR2565964,,,
SRR2565965,,,
SRR2565966,,,
SRR2565968,,,
SRR2565969,,,
SRR2565971,,,
SRR2565972,,,
SRR2565973,,,
SRR2565974,,,
SRR2565976,,,
SRR2565977,,,
SRR2565978,,,
SRR2565979,,,
SRR2565980,,,
SRR2565981,,,
SRR2565982,,,
SRR2565983,,,
SRR2565984,,,
SRR2565985,,,
SRR2565986,,,
SRR2565987,,,
SRR2565988,,,
SRR2565990,,,
SRR2565991,,,
SRR2565992,,,
SRR2565993,,,
SRR2565995,,,
SRR2565996,,,
SRR2565997,,,
SRR2565998,,,
SRR2565999,,,
SRR2566001,,,
SRR2566002,,,
SRR2566003,,,
SRR2566004,,,
SRR2566005,,,
SRR2566006,,,
SRR2566008,,,
SRR2566009,,,
SRR2566010,,,
SRR2566011,,,
SRR2566012,,,
SRR2566013,,,
SRR2566014,,,
SRR2566015,,,
SRR2566017,,,
SRR2566018,,,
SRR2566019,,,
SRR2566020,,,
SRR2566021,,,
SRR2566022,,,
SRR2566023,,,
SRR2566024,,,
SRR2566025,,,
SRR2566026,,,
SRR2566027,,,
SRR2566028,,,
SRR2566029,,,
SRR2566030,,,
SRR2566033,,,
SRR2566034,,,
SRR2566035,,,
SRR2566036,,,
SRR2566037,,,
SRR2566038,,,
SRR2566039,,,
SRR2566040,,,
SRR2566041,,,
SRR2566042,,,
SRR2566043,,,
SRR2566044,,,
SRR2566045,,,
SRR2566046,,,
SRR2566047,,,
SRR2566049,,,
SRR2566050,,,
SRR2566051,,,
SRR2566052,,,
SRR2566053,,,
SRR2566054,,,
SRR2566055,,,
SRR2566056,,,
SRR2566057,,,
SRR2566058,,,
SRR2566059,,,
SRR2566060,,,
SRR2566061,,,
SRR2566062,,,
SRR2566063,,,
SRR2566064,,,
SRR2566065,,,
SRR2566066,,,
SRR2566067,,,
SRR2566068,,,
SRR2566069,,,
SRR2566070,,,
SRR2583965,,,
SRR2583966,,,
SRR2583967,,,
SRR2583968,,,
SRR2583969,,,
SRR2583970,,,
SRR2583971,,,
SRR2583972,,,
SRR2583973,,,
SRR2583974,,,
SRR2583975,,,
SRR2583976,,,
SRR4305031,27133167,female,1
SRR4305032,27133167,female,0
SRR4305034,27133167,male,0
SRR4305035,27133167,male,1
SRR4305036,27133167,male,1
SRR4305037,27133167,male,1
SRR4305038,27133167,female,1
SRR4305039,27133167,female,1
SRR4305040,27133167,female,1
SRR4305041,27133167,male,1
SRR4305042,27133167,male,1
SRR4305043,27133167,female,1
SRR4305044,27133167,female,0
SRR4305045,27133167,male,1
SRR4305046,27133167,female,1
SRR4305047,27133167,male,1
SRR4305048,27133167,male,1
SRR4305055,27133167,male,1
SRR4305057,27133167,female,1
SRR4305058,27133167,female,0
SRR4305059,27133167,female,1
SRR4305060,27133167,male,0
SRR4305066,27133167,male,1
SRR4305067,27133167,female,1
SRR4305068,27133167,male,2
SRR4305069,27133167,male,1
SRR4305070,27133167,male,0
SRR4305072,27133167,male,1
SRR4305073,27133167,male,1
SRR4305074,27133167,female,0
SRR4305076,27133167,female,0
SRR4305078,27133167,female,1
SRR4305079,27133167,male,1
SRR4305080,27133167,male,1
SRR4305081,27133167,male,1
SRR4305082,27133167,male,1
SRR4305083,27133167,female,1
SRR4305084,27133167,female,1
SRR4305085,27133167,female,1
SRR4305086,27133167,female,1
SRR4305087,27133167,female,0
SRR4305088,27133167,male,0
SRR4305089,27133167,male,0
SRR4305090,27133167,male,0
SRR4305092,27133167,male,0
SRR4305094,27133167,male,1
SRR4305095,27133167,female,1
SRR4305096,27133167,male,1
SRR4305097,27133167,male,1
SRR4305098,27133167,male,1
SRR4305099,27133167,male,0
SRR4305100,27133167,male,1
SRR4305104,27133167,female,1
SRR4305105,27133167,male,1
SRR4305106,27133167,male,1
SRR4305110,27133167,male,1
SRR4305119,27133167,female,0
SRR4305120,27133167,male,0
SRR4305121,27133167,female,2
SRR4305122,27133167,male,0
SRR4305123,27133167,male,1
SRR4305124,27133167,male,1
SRR4305125,27133167,male,1
SRR4305126,27133167,male,1
SRR4305131,27133167,male,1
SRR4305132,27133167,female,3
SRR4305133,27133167,female,1
SRR4305143,27133167,male,1
SRR4305144,27133167,male,1
SRR4305146,27133167,male,3
SRR4305150,27133167,female,1
SRR4305155,27133167,male,1
SRR4305158,27133167,male,1
SRR4305163,27133167,male,1
SRR4305164,27133167,male,2
SRR4305167,27133167,male,2
SRR4305168,27133167,female,2
SRR4305169,27133167,male,0
SRR4305170,27133167,male,0
SRR4305171,27133167,female,1
SRR4305172,27133167,female,0
SRR4305173,27133167,female,0
SRR4305174,27133167,female,0
SRR4305175,27133167,female,0
SRR4305176,27133167,male,0
SRR4305178,27133167,male,1
SRR4305179,27133167,male,1
SRR4305180,27133167,male,1
SRR4305189,27133167,male,0
SRR4305190,27133167,female,1
SRR4305191,27133167,female,1
SRR4305192,27133167,male,1
SRR4305193,27133167,female,1
SRR4305194,27133167,male,1
SRR4305195,27133167,male,1
SRR4305196,27133167,male,1
SRR4305197,27133167,male,1
SRR4305198,27133167,male,1
SRR4305199,27133167,female,1
SRR4305200,27133167,male,1
SRR4305201,27133167,male,1
SRR4305210,27133167,female,1
SRR4305217,27133167,male,0
SRR4305218,27133167,male,0
SRR4305220,27133167,male,2
SRR4305222,27133167,male,0
SRR4305223,27133167,female,0
SRR4305224,27133167,female,0
SRR4305225,27133167,male,0
SRR4305226,27133167,male,0
SRR4305227,27133167,female,0
SRR4305228,27133167,female,0
SRR4305229,27133167,male,2
SRR4305231,27133167,female,1
SRR4305233,27133167,male,2
SRR4305234,27133167,female,1
SRR4305242,27133167,male,0
SRR4305244,27133167,male,1
SRR4305245,27133167,female,1
SRR4305246,27133167,female,1
SRR4305247,27133167,female,1
SRR4305248,27133167,female,1
SRR4305249,27133167,female,1
SRR4305250,27133167,male,1
SRR4305251,27133167,male,2
SRR4305252,27133167,female,1
SRR4305254,27133167,female,1
SRR4305255,27133167,female,0
SRR4305256,27133167,female,0
SRR4305257,27133167,male,1
SRR4305258,27133167,male,1
SRR4305259,27133167,male,1
SRR4305260,27133167,male,1
SRR4305261,27133167,female,1
SRR4305262,27133167,male,1
SRR4305263,27133167,female,1
SRR4305264,27133167,female,0
SRR4305265,27133167,female,0
SRR4305266,27133167,male,1
SRR4305267,27133167,male,0
SRR4305268,27133167,female,0
SRR4305270,27133167,male,0
SRR4305271,27133167,female,0
SRR4305272,27133167,male,0
SRR4305278,27133167,male,1
SRR4305282,27133167,male,1
SRR4305283,27133167,male,0
SRR4305288,27133167,male,0
SRR4305289,27133167,male,1
SRR4305290,27133167,female,0
SRR4305291,27133167,female,0
SRR4305292,27133167,male,0
SRR4305293,27133167,female,1
SRR4305294,27133167,female,1
SRR4305295,27133167,female,0
SRR4305296,27133167,male,0
SRR4305297,27133167,male,0
SRR4305298,27133167,male,0
SRR4305299,27133167,female,1
SRR4305300,27133167,female,1
SRR4305301,27133167,male,1
SRR4305302,27133167,male,1
SRR4305303,27133167,female,1
SRR4305304,27133167,female,0
SRR4305310,27133167,female,1
SRR4305311,27133167,male,1
SRR4305312,27133167,female,1
SRR4305313,27133167,male,1
SRR4305314,27133167,male,0
SRR4305315,27133167,male,0
SRR4305322,27133167,female,1
SRR4305323,27133167,male,1
SRR4305324,27133167,female,1
SRR4305327,27133167,female,1
SRR4305328,27133167,male,1
SRR4305329,27133167,female,0
SRR4305330,27133167,male,1
SRR4305339,27133167,female,2
SRR4305342,27133167,male,2
SRR4305343,27133167,female,1
SRR4305344,27133167,male,1
SRR4305346,27133167,female,0
SRR4305347,27133167,female,0
SRR4305348,27133167,female,0
SRR4305349,27133167,male,2
SRR4305350,27133167,male,2
SRR4305351,27133167,male,0
SRR4305353,27133167,female,3
SRR4305356,27133167,female,0
SRR4305359,27133167,male,1
SRR4305360,27133167,male,1
SRR4305361,27133167,female,0
SRR4305362,27133167,female,0
SRR4305363,27133167,female,0
SRR4305367,27133167,male,0
SRR4305368,27133167,male,0
SRR4305369,27133167,male,1
SRR4305383,27133167,male,1
SRR4305384,27133167,male,0
SRR4305385,27133167,male,0
SRR4305386,27133167,male,0
SRR4305388,27133167,female,1
SRR4305389,27133167,female,1
SRR4305390,27133167,male,1
SRR4305392,27133167,male,1
SRR4305393,27133167,male,1
SRR4305394,27133167,male,1
SRR4305395,27133167,female,2
SRR4305396,27133167,female,0
SRR4305397,27133167,female,0
SRR4305398,27133167,male,1
SRR4305399,27133167,male,0
SRR4305403,27133167,male,0
SRR4305404,27133167,female,1
SRR4305405,27133167,male,0
SRR4305406,27133167,female,0
SRR4305408,27133167,female,0
SRR4305409,27133167,male,0
SRR4305410,27133167,female,0
SRR4305411,27133167,female,2
SRR4305412,27133167,female,2
SRR4305413,27133167,female,1
SRR4305414,27133167,male,0
SRR4305416,27133167,female,1
SRR4305420,27133167,male,0
SRR4305421,27133167,male,1
SRR4305422,27133167,female,2
SRR4305423,27133167,male,1
SRR4305424,27133167,female,1
SRR4305426,27133167,female,1
SRR4305429,27133167,male,1
SRR4305430,27133167,male,2
SRR4305433,27133167,male,1
SRR4305435,27133167,female,1
SRR4305436,27133167,female,0
SRR4305437,27133167,male,1
SRR4305438,27133167,male,1
SRR4305439,27133167,female,1
SRR4305440,27133167,female,3
SRR4305441,27133167,male,2
SRR4305445,27133167,male,2
SRR4305446,27133167,male,1
SRR4305447,27133167,male,2
SRR4305449,27133167,male,2
SRR4305450,27133167,male,3
SRR4305451,27133167,female,0
SRR4305454,27133167,male,1
SRR4305457,27133167,female,0
SRR4305460,27133167,female,0
SRR4305461,27133167,female,3
SRR4305463,27133167,female,2
SRR4305465,27133167,male,1
SRR4305466,27133167,female,2
SRR4305467,27133167,female,1
SRR4305468,27133167,male,1
SRR4305469,27133167,male,1
SRR4305471,27133167,female,1
SRR4305473,27133167,female,1
SRR4305475,27133167,male,0
SRR4305477,27133167,female,0
SRR4305478,27133167,male,0
SRR4305479,27133167,female,0
SRR4305480,27133167,male,0
SRR4305481,27133167,male,0
SRR4305483,27133167,male,0
SRR4305486,27133167,male,1
SRR4305487,27133167,male,0
SRR4305488,27133167,male,0
SRR4305489,27133167,male,1
SRR4305490,27133167,male,1
SRR4305491,27133167,male,1
SRR4305492,27133167,male,1
SRR4305493,27133167,female,1
SRR4305494,27133167,female,1
SRR4305495,27133167,male,1
SRR4305496,27133167,male,0
SRR4305497,27133167,male,1
SRR4305498,27133167,male,1
SRR4305499,27133167,male,0
SRR4305500,27133167,female,1
SRR4305501,27133167,male,0
SRR4305502,27133167,female,0
SRR4305503,27133167,male,0
SRR4305505,27133167,male,1
SRR4305507,27133167,male,1
SRR4305508,27133167,female,0
SRR4305511,27133167,male,0
SRR4305512,27133167,female,1
SRR4305513,27133167,female,1
SRR4305514,27133167,male,1
SRR4305515,27133167,female,0
SRR4305517,27133167,male,0
SRR4305518,27133167,male,1
SRR4305522,27133167,female,0
SRR4305523,27133167,male,2
SRR4305524,27133167,female,0
SRR4305526,27133167,male,1
SRR4305527,27133167,male,2
SRR4305528,27133167,male,1
SRR4305529,27133167,female,1
SRR4305530,27133167,female,3
SRR4305531,27133167,male,2
SRR4305532,27133167,female,2
SRR4408003,27133167,male,3
SRR4408004,27133167,male,1
SRR4408006,27133167,male,1
SRR4408008,27133167,female,1
SRR4408009,27133167,male,1
SRR4408011,27133167,male,1
SRR4408012,27133167,female,1
SRR4408014,27133167,male,1
SRR4408015,27133167,female,3
SRR4408016,27133167,female,1
SRR4408017,27133167,female,3
SRR4408018,27133167,male,1
SRR4408019,27133167,male,2
SRR4408020,27133167,female,1
SRR4408023,27133167,male,1
SRR4408024,27133167,female,1
SRR4408026,27133167,male,1
SRR4408028,27133167,male,1
SRR4408032,27133167,male,1
SRR4408034,27133167,female,0
SRR4408035,27133167,male,1
SRR4408036,27133167,female,1
SRR4408037,27133167,male,0
SRR4408040,27133167,female,0
SRR4408041,27133167,male,0
SRR4408042,27133167,female,1
SRR4408043,27133167,male,0
SRR4408046,27133167,female,1
SRR4408047,27133167,male,1
SRR4408048,27133167,female,0
SRR4408050,27133167,female,1
SRR4408051,27133167,male,0
SRR4408055,27133167,female,0
SRR4408056,27133167,male,0
SRR4408060,27133167,male,1
SRR4408063,27133167,male,0
SRR4408064,27133167,female,0
SRR4408065,27133167,female,0
SRR4408068,27133167,female,0
SRR4408069,27133167,female,1
SRR4408071,27133167,female,2
SRR4408072,27133167,male,0
SRR4408073,27133167,male,0
SRR4408074,27133167,female,0
SRR4408077,27133167,female,0
SRR4408079,27133167,male,0
SRR4408080,27133167,male,1
SRR4408081,27133167,male,0
SRR4408083,27133167,male,0
SRR4408086,27133167,female,0
SRR4408088,27133167,male,0
SRR4408089,27133167,male,0
SRR4408091,27133167,male,1
SRR4408093,27133167,male,0
SRR4408094,27133167,female,0
SRR4408095,27133167,male,0
SRR4408096,27133167,male,1
SRR4408097,27133167,female,0
SRR4408101,27133167,male,0
SRR4408102,27133167,male,2
SRR4408103,27133167,female,0
SRR4408104,27133167,female,0
SRR4408107,27133167,male,0
SRR4408109,27133167,male,0
